Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
9,0.27019381333780307,0.09671241978922543,-0.8951663140523867,-0.8862560088056716,-0.3055156066133577,-0.39789139831335024,0.47819714878824154,0.00851469384228903,0.4862591356488761
11,-1.3226216426190458,-0.2797011336397504,-0.009258913032476092,0.08379233672432201,0.9567832335822624,-1.2194221894264612,0.33663455330892017,-0.6509523287835999,-0.47034829148866725
10,-0.5049061850598325,1.6023666335051288,-0.24098605875785792,1.4177996460162767,-0.10692989116299607,-0.8086567938699056,0.13028984710689823,-0.0017133213824861648,-0.5110399969931347
9,-0.8879439591709539,1.6023666335051288,-0.38194626308366353,-0.18093284916629943,-0.6579165693495811,-1.2194221894264612,0.23090262226388403,-0.008831747020071685,-0.34607410487452656
4,0.938504484659956,-0.6561146870687262,-0.945482518416868,-1.2932671654287378,-1.0517143547101784,-1.2194221894264612,0.09702913130571175,0.176430317141269,0.4224221764342766
8,0.4958050677226259,0.09671241978922543,-0.8549731719611247,-0.4129872220346644,-1.2396742895238408,1.2451701839128715,0.8768290991207561,0.39118972146454695,0.5925864984635338
5,1.1771510559647906,-0.6561146870687262,-0.15848520283078504,-0.8279370808874377,-0.74311025567267,1.2451701839128715,-0.3771548651238625,-0.6981910957827447,1.009382300766309
8,0.7986255069413658,-0.2797011336397504,-0.7393801687972217,-0.5974093815247858,1.4805718445600509,0.012873997243205195,0.4552809149388295,0.6737482482460947,-0.06724415461852525
1,1.4985217538773938,1.6023666335051288,1.5591527223934765,0.1976821802505061,-0.6380546563504725,-0.8086567938699056,-1.5208979648138572,-1.4643733439811506,-1.3514749721560584
8,0.2591639297901006,0.09671241978922543,-0.6435205023743067,-0.26886924309536403,-0.20467343326084683,1.2451701839128715,1.0142346994416755,0.13285258449105314,0.4863388787674025
8,0.27169788836703523,-0.6561146870687262,-1.1075617079171658,-0.2765026106239288,0.7221550437662182,1.2451701839128715,0.6333547358853213,0.625195491490401,0.7327711041004199
8,1.4393614693942625,-0.2797011336397504,-0.9251599734623596,-0.9876271295850099,-0.9110876441679887,0.012873997243205195,0.02065519841115289,0.7343268649893997,0.7807356335645871
10,-1.6695616160285955,1.6023666335051288,1.3439466108679141,2.127092156770503,-1.3448267975208785,-0.8086567938699056,0.02065519841115289,-1.7699352026142017,-1.5726716492416892
6,0.3002753139224461,0.09671241978922543,-0.2082617802013453,-0.9045760908742266,0.6712498512212288,1.655935579469427,0.4172919996304963,1.4415521693901368,1.7929016111442453
2,0.949033009864581,0.47312597321820127,-0.24796592432765033,-1.2996791941527321,0.5207130828590458,-0.39789139831335024,0.02065519841115289,0.5660043721182134,-0.33994496408040836
9,-0.08075702681636569,1.225953080076153,-0.7219831888310094,-0.6725217180058618,-1.2197112108877097,-1.2194221894264612,0.13181301016828464,-0.04927091543568846,0.19924455355996298
12,1.6539428402313827,-0.2797011336397504,-0.6360464249684652,-0.5076409793888658,-1.1709131063391869,1.655935579469427,-0.4054914209983374,0.7676049881695688,0.9749865411351227
9,-1.0203025617433832,0.47312597321820127,-0.7817616615853202,-0.1003244880646571,0.7327211125302678,-0.8086567938699056,0.03662086170328418,0.01931215158967106,0.30851649869920467
2,-0.6828883968523038,0.8495395266471771,-0.32129494639439643,-0.30581474193361674,-0.12542144089571455,1.655935579469427,1.0020993425457665,0.5635821261874256,-0.32031986465135415
1,-0.611194153792238,1.225953080076153,1.3311732558594611,1.4825306026585048,-0.2299650736514366,0.42363939279976065,-1.141419432583313,-0.8733196371532905,-1.6558400472321007
4,-0.5906384617260652,-2.1617689007846295,-0.24377100985237193,-0.36199632694385275,-0.5566037167389487,-0.39789139831335024,-0.23838216617167302,-0.11012829578165952,-0.30679738401903944
11,0.8096553904890682,-0.2797011336397504,-1.2683498137904412,-1.2147961472350932,-0.7879942338293272,-0.8086567938699056,0.46014314530653,0.547011799262226,0.665172707195555
1,-0.5615596778275769,0.47312597321820127,2.5262870519984513,1.4523024672453893,-0.7660420052686358,1.655935579469427,-2.0665907142911544,-2.3742349558584497,-1.8893797721401118
9,-1.0323351619772405,-1.032528240497702,-0.7500350745450223,-0.09299645523723506,0.5504976392682619,-0.39789139831335024,0.336477021768209,0.050884938789730584,0.04109804745177141
4,-0.0025451252962937943,-1.408941793926678,-0.2591088550324482,-1.4615065857583023,-1.1445491577244995,1.655935579469427,-0.20463530768120838,-0.1353507942803072,-0.2915842814861152
1,-0.5520338693091066,0.47312597321820127,2.01256162341702,1.44650110792368,0.578898723756724,-1.2194221894264612,-2.0182327646925713,-1.0965981079019518,-1.8605544748196026
9,0.22055933737314207,0.47312597321820127,-0.8025136306068419,-0.8560278733925557,-1.1076519035326202,-1.2194221894264612,0.3971872590603751,0.08920737041189478,0.1660580363193336
1,-1.1255878137896338,0.09671241978922543,0.14896416853543654,1.7958040060307976,-0.4004760487299766,1.655935579469427,0.06395341320086936,0.35700164964107634,-1.0422016452727207
7,0.15538275277308217,0.09671241978922543,2.109276807882569,1.015673844611492,-0.48354458395631045,-0.8086567938699056,-1.8273328821867614,-2.171678167818348,-1.4982280145507965
4,-0.3264226149242838,-1.7853553473556538,-0.557855829187562,-0.5229077144459949,0.24532003419761084,-0.39789139831335024,0.012278715051073906,0.09139308750946008,-0.09992985285516168
9,-1.3762669853283258,-0.2797011336397504,-0.8895490515514382,0.11646314974657843,1.2564459933832008,0.42363939279976065,0.7447931192511622,0.29924399159433746,0.4055998964514463
9,0.09872926000533777,1.225953080076153,-1.1721896707154513,-0.7818315410149074,-0.7745231056522355,-1.2194221894264612,0.40011457478635215,0.44046230127556885,0.46600791943519043
3,1.6368966565667518,-0.6561146870687262,-0.8777365734298215,-1.1079290018351884,-0.9380843348455242,0.834404788356316,0.36831705696448663,0.13116616700661943,0.24564924778051642
11,0.34389348977017853,-1.032528240497702,-0.04322779759695244,-0.9311402098736316,-0.9954323447716867,1.655935579469427,0.496336478230378,-0.6767974222104293,-0.3802358488935651
9,1.4579117280881257,0.47312597321820127,-0.7989232117290278,-1.609593915812456,0.3279877798432278,0.42363939279976065,0.41209150392102606,0.010006858558683534,0.2332265883061872
1,-0.6312484875153332,1.6023666335051288,2.3728760259778277,1.4947439907042084,-0.569881232965708,-0.8086567938699056,-2.0586993141525687,-2.148485438021784,-1.7877421774889248
9,1.5220855960020307,0.09671241978922543,-0.5826629642460046,-1.648676757558707,-0.38247877334765695,0.42363939279976065,0.3968550072862375,-0.1503458042244894,0.01802425326623515
1,0.04307848392374815,0.47312597321820127,1.593529576267491,0.021665842999953302,1.4472377358899347,-1.2194221894264612,-1.9225270784555903,0.14990513194911362,-1.669079603775934
6,-0.24821071340421194,-1.032528240497702,-0.13034132227607,-0.5705399278242385,-1.3117604293771934,1.655935579469427,0.3574660869161777,1.5794832076792586,1.8231318771573293
8,-0.28831938085040265,-1.032528240497702,-0.7323496405854629,0.06455625055233895,-0.03649622402507322,0.012873997243205195,0.6411014959787045,0.623934403971031,1.3336391580437517
0,1.2749159328648805,-0.2797011336397504,1.8392811357077656,-0.2768079453250712,3.454380877374579,-0.39789139831335024,2.6152578948182055,-1.640211996726206,-1.2638661605812371
7,-1.461497903651481,-0.2797011336397504,0.949086137235243,2.00037825579633,0.1738045049010051,-0.39789139831335024,-1.152105481236104,-1.7176479415998174,-0.06660213167968723
8,1.0006729192015515,-1.032528240497702,-0.5809949990725314,-0.7204592660852477,-0.07806068068083559,1.2451701839128715,1.1633368382572562,0.3389771596563078,0.7770895730456393
2,-1.5582600638654163,-0.2797011336397504,-0.315166153876562,0.227299646261337,0.463849403818302,-0.39789139831335024,1.0228672147019133,0.5959562921975581,-0.31342367520798187
6,1.4142935522403932,-1.408941793926678,-0.3885381012441213,-1.5830297968130511,-0.9281546081199379,0.42363939279976065,-0.2669638703157754,0.050884938789730584,-0.19426489420887633
9,1.3626536429034228,1.225953080076153,-0.9151909802633924,-1.551580322595365,-1.1559266318965173,-0.8086567938699056,-0.051345368229117325,0.3281834173285678,0.3999400635188191
1,1.7191194248314428,0.09671241978922543,1.548359614133252,0.06333491174776874,-0.6382296429015917,-0.8086567938699056,-1.9063455839304286,-1.2283198498653647,-1.030277182106697
3,-0.8613719669878526,-0.6561146870687262,-0.7772919900749008,0.41355381395831414,-0.33776721604690774,0.012873997243205195,0.12182149926362473,0.831855147531466,0.02674904606980384
2,1.5316114045205012,0.8495395266471771,-0.37884285669022805,-1.6544781168804161,-1.1847033373104718,1.655935579469427,0.8809167042249026,0.7004235237038127,-0.32522494262934304
8,-0.21712649613341414,-1.408941793926678,-0.8766259240813646,0.021198722990092008,0.5685634519942183,0.012873997243205195,0.6344230898569084,0.5328933979352529,0.17322471767129635
1,1.041784303333897,0.8495395266471771,1.6763145614056776,0.47584209299140146,-0.915334413978293,-1.2194221894264612,-1.614705627248607,-0.8308713310283107,-1.8220559999313486
9,0.33085817285016655,0.09671241978922543,-0.7635197573423937,-0.9232015076439244,1.051069000509399,0.42363939279976065,0.675719792693362,0.30675702077230693,0.1042434159020314
10,-0.5505297942798745,-0.2797011336397504,1.4755395224057144,1.4455851038202523,-0.3446237191743802,0.42363939279976065,-1.074859457251307,-1.7326086437612116,-1.3914891822775868
1,0.4371461415825719,1.225953080076153,0.9034513907453221,0.8440757425693591,-0.08272226404009964,0.42363939279976065,-0.21451836148608133,0.34618644908913515,-1.8522570947640806
6,-1.3923104523068022,0.09671241978922543,-0.4786842526784336,0.12623386018314145,-0.8580351488621033,-1.2194221894264612,0.6640176327575826,0.02166872831617403,-0.17158289339405272
1,-0.5465189275352554,1.225953080076153,2.5027075463405595,1.4431424262111119,-1.1540210488180436,-0.8086567938699056,-2.0576712952704317,-2.342392494827289,-1.8800037151216966
5,-0.8628760420170847,-1.408941793926678,-0.1842209272419966,0.41446981806174166,0.1052876693414992,1.2451701839128715,0.015702208733459788,0.23748997180319498,-0.623111505924047
1,0.8998998922429974,0.47312597321820127,1.8072729660608702,0.5622518134147529,-0.154667526647565,-1.2194221894264612,-1.7842348792230462,-1.4641364907668963,-1.5313050707947449
9,-0.19406401235185447,0.47312597321820127,-0.7841617465257321,-0.6035160755476375,-0.029166868291012192,-1.2194221894264612,0.47006356550040257,-0.17173477965824355,0.5738960832661831
7,-0.0025451252962937943,0.09671241978922543,2.2597795720810194,0.20409420897450065,-0.07813115547931426,1.655935579469427,-1.9040129685720455,-2.365908023861299,-1.5373195911607047
10,-0.23718082985650948,0.8495395266471771,1.1980934792908018,1.2547509156061365,-0.4987618055802569,-1.2194221894264612,-0.43003260261108284,-0.9890210863146961,-1.7902863487078382
4,-1.7317300505701911,-1.7853553473556538,-0.19440212644597357,0.33294545285667126,0.9490573434815871,-0.39789139831335024,-0.2236120189676366,-0.19787171965703096,-0.3414716654587504
2,-0.8087293409647273,1.6023666335051288,-0.20260238033190386,-0.229175731946828,0.9342533122176165,-1.2194221894264612,1.0247513095552905,0.6270943486262625,-0.46659320993049536
2,-0.33895657350121844,-0.2797011336397504,-0.26839600144964215,-0.5152743469174305,-0.2574134868296891,0.42363939279976065,1.0963698947117186,0.5266835635679431,-0.31620863449472636
1,-1.6309570236116369,1.225953080076153,1.5034003220576575,2.1035813847825233,0.1052876693414992,-1.2194221894264612,0.02065519841115289,-0.9521823827683961,-1.7854330477859723
0,-0.3013546977704146,0.8495395266471771,1.612380510914677,0.683164355067217,3.5402657497899095,-0.8086567938699056,2.302440649282625,-0.9083156774903451,-1.6671935315280584
9,0.42461218300563736,0.8495395266471771,-1.0408895648073444,-0.9802990967575878,0.3114218028671748,0.42363939279976065,0.2990855991430723,0.2545900608325613,0.40297771274605426
1,1.1220016382262785,0.47312597321820127,1.9193099998185268,0.4269885408085878,0.20982059686155793,-1.2194221894264612,-1.7000213219842215,-1.6803817535280947,-1.6711111126158442
0,-1.541213880200785,-0.6561146870687262,1.300011826317188,1.43825707099283,0.1052876693414992,1.655935579469427,2.2409700416789766,0.8495648532552952,2.9118256693272664
9,0.8713224666875865,-0.2797011336397504,-0.5327236427888246,-1.2523523154756313,-0.6756978189054939,0.42363939279976065,0.5801486429006419,0.00670881675873403,-0.12163727822666637
4,-0.5510311526229519,-1.7853553473556538,-1.0959822368509142,-0.38611776833411693,0.1828936659208466,1.655935579469427,0.1647390378210407,0.2776217736303984,0.6886493067047167
4,-1.414370219402207,-0.2797011336397504,-0.3504396171214446,0.13966858703341506,-0.11550197413462342,-1.2194221894264612,-0.13167314235391325,-0.10839042440340094,-0.21426966584636362
2,0.2827277719147377,0.8495395266471771,-0.1920319933669088,-0.8938893763342362,1.8107155888674593,-1.2194221894264612,1.0541744470371088,0.610675016283488,-0.46011353600605254
12,0.05110021741298629,-0.6561146870687262,-0.6796818505788244,0.4685140601639794,1.4022134714353967,1.655935579469427,0.8957636193243199,1.061262802665277,1.047691570538872
0,-0.3680353573997067,0.09671241978922543,0.8300639655201397,0.7237738703191805,2.6648744942920333,-0.8086567938699056,0.8567642305127228,-2.065123347588812,1.5303099184032716
2,-0.16849473685490787,0.47312597321820127,-0.07702726945475367,-0.6190881453059094,-0.3510862430448573,-1.2194221894264612,1.124827413926801,0.7061936500065948,-0.5629899009106782
11,-0.9355730017633054,-0.6561146870687262,-1.1298509590687578,-0.1519260525577539,-0.8807779768965336,-0.8086567938699056,0.21881301682502752,0.2910661877797306,0.6751389492764844
5,1.2668941993756424,-0.6561146870687262,-0.7310396815566126,-0.8825919923919605,1.0065315121151168,1.2451701839128715,-0.24927294619148127,0.5408376216718845,0.24261667345412313
1,0.025029583572962325,-0.2797011336397504,2.0662890399584377,1.095060866908564,-1.2770101405668557,1.655935579469427,-2.0537891024254322,-1.686116670125183,-1.5562262865648735
2,0.7981241485982884,-0.2797011336397504,-0.10196971204342864,-1.207773449108814,-0.9181746028387988,0.42363939279976065,1.2965869062054438,0.714503695948144,-0.37547914515137903
8,-1.621932573436244,-1.408941793926678,-0.6443459465326841,0.8767465555916155,-0.03916206477196004,1.2451701839128715,1.0562640248333208,0.23174413457752982,0.5048973092799687
4,0.7971214319121336,-2.1617689007846295,-0.3549772508563802,-1.2071627797065287,-0.4657568328069491,-0.39789139831335024,-0.19571909609678406,-0.007216975250963914,-0.222670921725684
3,0.767541289670568,-0.6561146870687262,-0.855593152220464,-0.5784786300539456,0.005484425123072301,0.012873997243205195,0.10063406182970612,-0.021792139783175235,0.790607919027299
9,0.030043167003736163,-0.2797011336397504,-0.8161181594070256,-0.7400006869583733,-0.3744539363927694,1.655935579469427,0.04590087731029965,0.01859797647492775,0.3825068934956856
1,-1.0809669212557467,-0.6561146870687262,1.7922642057813587,1.7686292176291074,-0.12897050660780507,1.655935579469427,-1.6004066811759405,-1.3804160392518339,-1.7418402922644114
0,0.6497220790473828,1.9787801869341046,0.9489128361256622,0.10394442699973232,2.4903610327413954,-1.2194221894264612,0.039389153308953796,2.4777569551110945,2.744118940769818
8,1.0608359203708375,-0.6561146870687262,-0.5007454599317666,-0.7570994302223579,-0.03903564657189427,1.2451701839128715,1.096442241572881,0.6040524567277061,1.2621010490527187
9,0.793611923510592,0.8495395266471771,-0.8204957099712827,-1.2050254367985307,-0.43383081484467495,0.42363939279976065,0.8888311243522831,0.8291691002227306,0.4592703923614439
3,1.1651184557309335,-1.032528240497702,-1.063864144340101,-0.8206090480600158,0.3446241170214334,0.834404788356316,0.20522823299084295,1.0209365577505365,0.6914746007847328
9,1.2678969160617972,1.6023666335051288,-0.4201396206990303,-1.4938720640794163,0.7894523075348845,-1.2194221894264612,0.4038524203403073,-0.3437204548553392,-0.07342324301346383
10,1.150077705438612,0.8495395266471771,0.8441714210416529,0.409889797544603,-0.8646591660518333,-1.2194221894264612,-0.1123877477306591,-0.5747602499087099,-1.600710921096622
9,1.5005271872497032,0.47312597321820127,-0.7489066465947123,-1.6355473654095758,0.6373653325103751,-0.8086567938699056,0.2265793073176195,0.5076095118225458,-0.05498586690488119
1,0.32434051439016054,1.225953080076153,1.4434199349554915,0.9127760503264413,-0.13298330286466406,0.42363939279976065,-1.664663491820958,-1.1444460122058786,-1.2011091236250544
5,-1.3040713839251825,-1.408941793926678,-0.3092282138081628,0.683164355067217,0.6423907116196245,0.834404788356316,-0.37914373608549207,-0.4816306776974341,0.8916091769817679
9,1.451895427971197,-0.6561146870687262,-0.6220495036048217,-1.6059298993987452,-0.9927511034439064,1.655935579469427,0.3817442362147857,-0.139958246199064,0.07163303977042414
5,1.4473832028835005,-1.408941793926678,-0.7196116418284896,-0.9925124848032911,-0.6926027809441548,1.2451701839128715,-0.25922131885475014,0.14653168293054455,0.8215045569879772
2,0.43413799152410765,-0.6561146870687262,-0.1679384473769556,-0.986100456079297,-0.5094423686023707,-0.39789139831335024,1.0631308256396002,0.5976126272314632,-0.4863521959836359
9,-1.161184256148128,0.47312597321820127,-1.104617619987267,-0.014525437043590465,-0.281608576337544,-0.8086567938699056,0.31648322224633935,0.279941591163216,0.4942502025352211
1,0.8377314577014018,0.09671241978922543,-0.05061248936572131,0.6001133163564334,-1.1064726184723608,1.655935579469427,-0.6971520908021313,-0.18433441762269728,-0.13620232072034466
1,1.425824794131173,-0.2797011336397504,1.1761716017875528,0.24195571191618112,-0.6728567712523481,0.42363939279976065,-1.0151278586521995,-0.7910987387011881,-1.5531183093801508
2,-1.6996431166132384,-1.032528240497702,-0.1534280254852005,0.31340403198354605,-1.2183583218130294,-0.39789139831335024,0.9633742616077543,0.6680344182115447,-0.568974955254858
1,-0.5039034683736777,0.47312597321820127,1.6118041345668308,1.4171889766139918,-0.015017647234673978,-0.39789139831335024,-1.970879449064594,0.050884938789730584,-1.136857432406266
9,1.0843997624954747,0.47312597321820127,-1.00634755569216,-1.38211956346123,0.0025791751693587826,0.42363939279976065,0.2000113059310411,0.12489671834812377,0.6642423000302518
9,0.07516541788070072,0.09671241978922543,-0.9933373108502837,-0.7674808100612059,0.9766122380125626,-0.8086567938699056,0.2712448483203803,0.08613158707372037,0.6414856483530674
10,-1.624439365151631,0.09671241978922543,1.8700436496775041,2.0996120336676705,-1.1611764728698823,1.655935579469427,-1.5019542209873804,0.050884938789730584,-1.7010309142449709
11,-1.2990578004944087,-0.2797011336397504,-0.29229827312656903,0.06944160577062032,-0.9005704782208805,-0.8086567938699056,0.5339714373698414,-0.3175806361245159,-0.27343414108992686
6,-1.0263188618603118,-1.032528240497702,-0.2753244354970526,-0.09666047165094595,0.2909584184234814,-0.8086567938699056,0.01004746905769449,-0.10766858084924572,-0.3877204792659836
7,-1.1311027555634852,1.225953080076153,1.0560694796921508,1.799162687743366,1.1852426788646415,0.42363939279976065,-1.2469189445734414,-1.2412751770176684,-0.8565968726054122
8,1.3436020258664823,-1.408941793926678,-0.9551992891275148,-0.9293082016667761,-0.6875631358547599,1.2451701839128715,0.6971592910683477,0.3631950806221834,0.8915543183347797
9,-0.7024413722323218,1.9787801869341046,-0.8321928796185829,-0.293906688589056,-0.9884804153408381,-1.2194221894264612,0.7537427836482077,0.14308847942185313,0.4472383343554474
9,-0.27077183884269423,0.47312597321820127,-0.6009837438255689,-0.5567998662728221,-0.9482198191782018,1.655935579469427,0.02065519841115289,0.06240646792602656,0.022102844694768385
9,-0.10432086894100275,0.8495395266471771,-0.5025122740952543,-0.6581709870521604,-0.5387711484230313,-0.8086567938699056,-0.2317789820249231,-0.16824729155532295,0.2033606120697451
9,-1.5662817973546543,0.47312597321820127,-1.0680608485603238,0.23218500147961812,0.6190389578438026,-0.8086567938699056,0.23419765462773662,0.3646584951245394,0.3751543504086425
4,0.5700061024980787,-1.408941793926678,-0.260393593422806,-1.0688461600889374,0.8254038807924697,0.42363939279976065,-0.07315922152096728,-0.13179587801396417,-0.3627573243049936
9,-1.4630019786807134,0.09671241978922543,-0.744780025484188,0.16928605304424596,-0.914475267060902,-0.39789139831335024,0.539959343301062,-0.07425058121659558,0.2753939194921329
9,-1.1551679560311996,1.6023666335051288,-0.7393140165035963,-0.01818945345730163,-0.11708193408215793,-0.8086567938699056,-0.11544580401052816,0.46667702628972807,0.10815213342180288
6,-1.6991417582701611,-1.7853553473556538,-0.5177317307431826,0.31309869728240336,1.4076686285286488,1.655935579469427,0.5035286834937751,0.0996605479670183,-0.20928192752410815
2,1.1796578476801776,0.47312597321820127,-0.22000115707412068,-1.4401331566783213,-0.6516414407729555,-1.2194221894264612,1.0180178711684136,0.050884938789730584,-0.44790295093105825
12,-0.4462472589197786,0.09671241978922543,-0.058361821424294955,0.771406083697424,2.8854100367331204,-0.39789139831335024,-0.15069819140241228,-0.39677467831175867,-0.46391835077575133
9,0.16540991963462984,0.8495395266471771,-0.9983330461226407,-0.8224410562668714,-0.744920366220775,-0.8086567938699056,0.20055036984156177,0.39209179339426853,0.2780064337299486
3,-0.681885680166149,-1.408941793926678,-1.0112246920902757,0.30424399094926846,-0.5323757111843901,0.012873997243205195,0.06364479666010389,0.6624015170550243,0.9832412149710411
9,-0.4362200920582309,0.09671241978922543,-0.5657231623895661,-0.45603941489576894,-1.164781999512224,0.42363939279976065,0.25354082111564635,0.013115531859231653,-0.1188398083037596
9,0.926973242769176,1.6023666335051288,-0.7718622287027309,-1.2862444673024582,0.27654680091414785,-0.8086567938699056,0.12973577570739275,0.046709639270761535,0.19637677619968633
1,0.17393301146694537,-0.2797011336397504,0.6704511400851262,1.0043764606692165,1.2985643416714832,-0.39789139831335024,-1.5252487636960004,-0.33268734206865835,-0.2686879097542652
3,-1.4655087703961003,-1.7853553473556538,-1.0518917581892384,0.7814821288351291,-1.0674612970763855,0.834404788356316,0.44195522293176104,0.1802202528516048,0.6173478467409832
4,0.6452098539596863,-1.408941793926678,-0.43597799568945206,-1.1146463652603253,-0.25579148459766393,0.42363939279976065,-0.0577310403755793,0.01843047736166163,-0.200105843726893
9,-0.7661138818031495,-0.6561146870687262,-0.8690466547622901,-0.25512918154394776,0.5571081992559875,1.655935579469427,0.6158486258883409,0.023025720703538036,0.5561351972589343
1,-0.7350296645323517,0.8495395266471771,0.49598656700940164,1.5579482738407238,0.5820106073967333,0.42363939279976065,-1.0953779196452764,0.4863142908858491,-0.830436133437362
8,1.3887242767434467,-0.2797011336397504,-0.7193167918387621,-0.9567883247696088,1.561101071253197,0.012873997243205195,0.6224922154045683,0.6381986696328178,1.3586271004906465
1,-1.3978253940806533,1.225953080076153,0.8079656220231428,1.9616007487512213,0.1052876693414992,0.42363939279976065,-1.4750139843776264,-0.3648064853373286,-0.6702217731744654
9,-1.541213880200785,0.8495395266471771,-0.611936454876318,0.2169182664224889,-0.8827273779198657,-1.2194221894264612,0.11832843724397417,-0.0368466377373669,0.010907720632667886
4,0.4667262838241376,-2.1617689007846295,-0.45426668006845694,-1.005947211653565,-0.26211004731856974,-0.39789139831335024,0.029951751286480192,-0.10713943937815969,-0.14279892920118614
12,1.4067731770942324,1.9787801869341046,-0.6729067503382526,-0.3571109717255711,-1.2073054008501467,-1.2194221894264612,0.842078516892965,1.1255017140251213,1.0872719661714896
9,-0.35399732379353993,-0.2797011336397504,-0.7982213572726206,-0.5061143058831529,-1.1642451331063135,1.655935579469427,0.6153429667357216,-0.07455983124985628,0.5132454481700829
9,-1.2163336738866404,-0.2797011336397504,-0.8951223141334582,0.01906138008209374,0.19407700197058597,-0.39789139831335024,0.544369463332026,0.28142244683168033,0.22460933368256397
1,-0.3715448658012484,0.8495395266471771,1.288396804851482,1.336580615512349,1.3581783024420946,-0.8086567938699056,-1.7424399172283254,0.5380266631278293,-1.4048762592263402
0,-0.6763707383922979,-1.032528240497702,-0.11182947750080813,0.9115547115218705,2.079632828253786,-0.39789139831335024,0.6056407985848218,0.8826215594492056,2.0588933332930335
9,-0.0025451252962937943,0.8495395266471771,-0.9227540305150504,-0.7601527772337837,1.7454975103464916,0.42363939279976065,0.10776422844987862,0.4826781069967091,0.19637132764893378
1,1.331569425632625,0.47312597321820127,0.36846583077634315,0.2993586357309871,0.4162620992909777,-0.8086567938699056,-0.5760989873422401,0.2395800048752032,-1.0463834411547714
9,-1.3852914355037187,0.47312597321820127,-1.1349924588264502,0.12195917436714517,0.9877556129636386,-0.39789139831335024,0.19283488327925868,0.3370995135686957,0.5638334068393461
1,-1.7562966093809829,0.09671241978922543,0.8968054510742065,2.17991506006817,0.8903451110982858,0.42363939279976065,-1.3751508729405568,-0.6096081809787545,-0.8500595111162113
1,0.8297097242121636,-0.2797011336397504,2.084339038000186,0.6049986715747148,-0.3531645697912636,-0.39789139831335024,-1.7290155352913186,0.050884938789730584,-1.793138859355497
11,1.2954716249310534,-0.6561146870687262,-0.7459632557830576,-1.5106654726422584,0.45649392400642347,0.42363939279976065,0.09852527079543552,-0.17902084325854048,0.7956637050216827
1,1.0593318453416054,1.225953080076153,0.9887299675692989,0.4651553784514109,0.1959539907405973,0.42363939279976065,-2.0496064182326013,0.1138159107769559,-0.12503337869545714
